,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sale_price,profit
3244,3245,2022-01-06,Standard Class,Consumer,United States,Grand Prairie,Texas,75051,Central,Furniture,Chairs,FUR-CH-10002602,3,16.0,304.0,82080.0
3245,3246,2022-10-13,Second Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004510,3,1.0,49.0,1960.0
3246,3247,2023-11-15,Second Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10000060,5,12.8,307.2,82944.0
3247,3248,2023-12-20,Second Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10000799,3,0.6,19.4,388.0
3248,3249,2023-11-10,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10004875,2,4.4,105.6,10560.0
3249,3250,2022-06-16,Standard Class,Home Office,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002085,2,2.2,107.8,10780.0
3250,3251,2022-04-06,Standard Class,Corporate,United States,Grand Rapids,Michigan,49505,Central,Office Supplies,Fasteners,OFF-FA-10000992,7,0.4,19.6,392.0
3251,3252,2022-09-06,First Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,FUR-FU-10001473,3,3.0,57.0,2850.0
3252,3253,2023-04-07,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003045,3,0.4,9.6,96.0
3253,3254,2023-12-07,Second Class,Home Office,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001536,2,0.6,29.4,882.0
3254,3255,2023-01-22,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Phones,TEC-PH-10001580,1,3.3000000000000003,106.7,9603.0
3255,3256,2022-07-10,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004209,3,1.0,19.0,380.0
3256,3257,2023-04-21,Standard Class,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Labels,OFF-LA-10001613,2,0.0,0.0,0.0
3257,3258,2022-02-20,Second Class,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Tables,FUR-TA-10001676,3,4.0,76.0,4560.0
3258,3259,2022-11-23,Second Class,Corporate,United States,Franklin,Tennessee,37064,South,Office Supplies,Binders,OFF-BI-10003712,2,0.0,0.0,0.0
3259,3260,2022-10-12,Standard Class,Home Office,United States,Highland Park,Illinois,60035,Central,Office Supplies,Binders,OFF-BI-10000285,2,0.0,0.0,0.0
3260,3261,2023-11-24,First Class,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Paper,OFF-PA-10004609,4,1.0,19.0,380.0
3261,3262,2023-12-01,First Class,Corporate,United States,San Francisco,California,94109,West,Technology,Accessories,TEC-AC-10001314,2,4.0,96.0,7680.0
3262,3263,2022-01-16,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10003395,7,36.5,693.5,409165.0
3263,3264,2022-01-08,First Class,Corporate,United States,San Francisco,California,94109,West,Office Supplies,Appliances,OFF-AP-10001242,3,4.8,235.2,44688.0
3264,3265,2023-03-15,Second Class,Corporate,United States,Miami,Florida,33180,South,Office Supplies,Labels,OFF-LA-10001641,4,0.4,9.6,96.0
3265,3266,2023-07-14,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Storage,OFF-ST-10003816,2,11.200000000000001,268.8,61824.0
3266,3267,2023-11-10,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Envelopes,OFF-EN-10002230,3,8.0,192.0,36480.0
3267,3268,2023-09-06,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Phones,TEC-PH-10002660,2,2.8000000000000003,137.2,16464.0
3268,3269,2022-12-15,Standard Class,Consumer,United States,Decatur,Alabama,35601,South,Technology,Phones,TEC-PH-10003171,1,0.8,39.2,1568.0
3269,3270,2022-08-13,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Technology,Accessories,TEC-AC-10003709,3,0.0,0.0,0.0
3270,3271,2022-01-23,Standard Class,Corporate,United States,Sioux Falls,South Dakota,57103,Central,Office Supplies,Fasteners,OFF-FA-10000304,3,0.5,9.5,95.0
3271,3272,2022-01-05,Second Class,Corporate,United States,Visalia,California,93277,West,Technology,Accessories,TEC-AC-10003709,8,0.2,9.8,98.0
3272,3273,2022-07-14,Standard Class,Consumer,United States,Los Angeles,California,90049,West,Furniture,Chairs,FUR-CH-10002774,5,4.0,196.0,35280.0
3273,3274,2023-11-13,Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Copiers,TEC-CO-10001046,6,134.4,3225.6,8902656.0
3274,3275,2023-08-24,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Fasteners,OFF-FA-10003495,3,1.0,19.0,380.0
3275,3276,2023-12-30,Standard Class,Corporate,United States,Overland Park,Kansas,66212,Central,Office Supplies,Art,OFF-AR-10004685,6,0.9,29.1,873.0
3276,3277,2022-11-05,Second Class,Corporate,United States,Alexandria,Virginia,22304,South,Office Supplies,Art,OFF-AR-10004757,7,0.4,19.6,392.0
3277,3278,2023-10-03,Second Class,Corporate,United States,Alexandria,Virginia,22304,South,Technology,Phones,TEC-PH-10001615,1,1.2,28.8,864.0
3278,3279,2023-11-06,Second Class,Corporate,United States,Alexandria,Virginia,22304,South,Office Supplies,Paper,OFF-PA-10003349,2,0.5,9.5,95.0
3279,3280,2023-11-07,Second Class,Corporate,United States,Alexandria,Virginia,22304,South,Office Supplies,Art,OFF-AR-10000127,7,0.6,19.4,388.0
3280,3281,2023-02-21,Second Class,Corporate,United States,Alexandria,Virginia,22304,South,Office Supplies,Supplies,OFF-SU-10002881,5,208.0,3952.0,14978080.0
3281,3282,2023-03-06,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Technology,Accessories,TEC-AC-10001109,2,2.0,48.0,2400.0
3282,3283,2022-03-25,Standard Class,Consumer,United States,Raleigh,North Carolina,27604,South,Office Supplies,Paper,OFF-PA-10000682,1,0.0,0.0,0.0
3283,3284,2022-09-28,Standard Class,Corporate,United States,New York City,New York,10035,East,Furniture,Furnishings,FUR-FU-10000221,3,0.8,19.2,384.0
3284,3285,2023-07-21,Standard Class,Consumer,United States,Fairfield,Ohio,45014,East,Office Supplies,Binders,OFF-BI-10002429,7,1.8,58.2,2910.0
3285,3286,2023-10-11,Standard Class,Home Office,United States,Muskogee,Oklahoma,74403,Central,Office Supplies,Art,OFF-AR-10002375,2,0.3,9.7,97.0
3286,3287,2023-07-29,Standard Class,Home Office,United States,Muskogee,Oklahoma,74403,Central,Office Supplies,Appliances,OFF-AP-10000595,3,0.3,9.7,97.0
3287,3288,2022-05-28,First Class,Consumer,United States,Temecula,California,92592,West,Technology,Phones,TEC-PH-10001530,3,9.8,480.2,211288.0
3288,3289,2023-12-24,First Class,Consumer,United States,Temecula,California,92592,West,Office Supplies,Binders,OFF-BI-10000050,5,0.6,29.4,882.0
3289,3290,2022-01-26,First Class,Consumer,United States,Temecula,California,92592,West,Technology,Accessories,TEC-AC-10001552,5,7.5,242.5,50925.0
3290,3291,2022-05-01,First Class,Consumer,United States,Temecula,California,92592,West,Technology,Accessories,TEC-AC-10003399,1,1.2,38.8,1552.0
3291,3292,2022-03-16,Standard Class,Consumer,United States,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,OFF-AR-10004078,2,0.5,9.5,95.0
3292,3293,2023-05-01,Standard Class,Consumer,United States,San Diego,California,92024,West,Office Supplies,Supplies,OFF-SU-10002189,3,0.5,9.5,95.0
3293,3294,2023-03-19,Standard Class,Consumer,United States,San Diego,California,92024,West,Furniture,Furnishings,FUR-FU-10001852,2,0.0,0.0,0.0
3294,3295,2022-01-05,First Class,Consumer,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003638,8,0.6,29.4,882.0
3295,3296,2023-02-08,First Class,Home Office,United States,New York City,New York,10035,East,Technology,Machines,TEC-MA-10002428,11,51.0,1649.0,2671380.0
3296,3297,2023-03-27,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,OFF-BI-10001036,7,1.0,19.0,380.0
3297,3298,2022-06-23,Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Appliances,OFF-AP-10004708,4,4.8,115.2,12672.0
3298,3299,2022-11-23,Same Day,Corporate,United States,San Francisco,California,94122,West,Technology,Machines,TEC-MA-10000488,3,76.8,1843.2,2838528.0
3299,3300,2023-08-11,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10003656,1,1.5,48.5,1940.0
3300,3301,2023-01-26,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,OFF-ST-10003656,1,4.0,76.0,5320.0
3301,3302,2022-03-15,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10001128,6,21.6,518.4,259200.0
3302,3303,2023-12-06,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10001473,3,1.8,58.2,2910.0
3303,3304,2022-11-29,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10004656,3,0.0,0.0,0.0
3304,3305,2023-02-02,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Envelopes,OFF-EN-10004955,3,0.2,9.8,98.0
3305,3306,2023-03-12,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,TEC-PH-10002468,2,8.8,211.2,44352.0
3306,3307,2022-09-22,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Technology,Phones,TEC-PH-10000576,3,9.9,320.1,89628.0
3307,3308,2022-01-31,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Office Supplies,Binders,OFF-BI-10002160,3,0.0,0.0,0.0
3308,3309,2023-10-21,Second Class,Corporate,United States,Laredo,Texas,78041,Central,Technology,Accessories,TEC-AC-10003628,2,1.5,48.5,2425.0
3309,3310,2023-09-01,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Binders,OFF-BI-10001116,6,0.6,29.4,882.0
3310,3311,2023-02-01,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10002026,5,6.9,223.1,49082.0
3311,3312,2022-02-21,Second Class,Corporate,United States,Gulfport,Mississippi,39503,South,Furniture,Furnishings,FUR-FU-10003691,7,3.6,86.4,6912.0
3312,3313,2022-05-17,Standard Class,Consumer,United States,San Diego,California,92037,West,Furniture,Chairs,FUR-CH-10002602,5,18.0,582.0,308460.0
3313,3314,2023-09-27,Standard Class,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,OFF-PA-10000675,2,1.6,78.4,5488.0
3314,3315,2022-08-24,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Furniture,Chairs,FUR-CH-10002602,2,13.5,256.5,61560.0
3315,3316,2022-12-30,Standard Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Binders,OFF-BI-10001900,3,0.5,9.5,95.0
3316,3317,2023-08-27,Second Class,Corporate,United States,Round Rock,Texas,78664,Central,Furniture,Furnishings,FUR-FU-10001468,5,10.200000000000001,329.8,92344.0
3317,3318,2023-07-28,Standard Class,Consumer,United States,Redlands,California,92374,West,Office Supplies,Art,OFF-AR-10004648,9,3.6,176.4,24696.0
3318,3319,2022-07-05,Standard Class,Consumer,United States,Redlands,California,92374,West,Office Supplies,Labels,OFF-LA-10003190,3,0.3,9.7,97.0
3319,3320,2023-01-22,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Appliances,OFF-AP-10004868,7,0.8,39.2,1568.0
3320,3321,2022-03-27,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,FUR-CH-10004287,3,26.400000000000002,633.6,380160.0
3321,3322,2022-03-07,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,OFF-PA-10002689,5,1.5,28.5,855.0
3322,3323,2023-08-10,Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Appliances,OFF-AP-10002892,3,1.4000000000000001,68.6,4116.0
3323,3324,2022-02-02,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10002253,3,2.6,127.4,14014.0
3324,3325,2023-04-04,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10001359,5,45.0,855.0,675450.0
3325,3326,2022-04-12,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10001267,1,0.0,0.0,0.0
3326,3327,2023-05-02,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10003582,3,2.8000000000000003,67.2,4032.0
3327,3328,2023-09-17,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10003724,5,0.6,19.4,388.0
3328,3329,2023-12-11,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Paper,OFF-PA-10001033,8,10.4,249.6,59904.0
3329,3330,2022-01-19,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10003505,2,3.0,147.0,19110.0
3330,3331,2022-12-20,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Technology,Phones,TEC-PH-10004959,3,7.2,232.8,48888.0
3331,3332,2023-11-24,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Accessories,TEC-AC-10000474,3,6.9,223.1,46851.0
3332,3333,2022-04-16,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Technology,Phones,TEC-PH-10003095,3,2.0,48.0,1920.0
3333,3334,2023-06-28,Standard Class,Home Office,United States,Chicago,Illinois,60653,Central,Furniture,Furnishings,FUR-FU-10002963,1,0.0,0.0,0.0
3334,3335,2023-07-11,First Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Art,OFF-AR-10000203,4,1.0,19.0,380.0
3335,3336,2023-06-26,First Class,Consumer,United States,Oakland,California,94601,West,Technology,Phones,TEC-PH-10004667,4,17.2,412.8,152736.0
3336,3337,2022-01-30,First Class,Consumer,United States,Oakland,California,94601,West,Furniture,Furnishings,FUR-FU-10000193,4,2.6,127.4,14014.0
3337,3338,2022-12-03,First Class,Consumer,United States,Oakland,California,94601,West,Furniture,Tables,FUR-TA-10001539,3,22.8,547.2,268128.0
3338,3339,2023-11-13,First Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Binders,OFF-BI-10000962,9,6.0,114.0,11400.0
3339,3340,2023-06-13,First Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Appliances,OFF-AP-10002867,3,4.0,196.0,35280.0
3340,3341,2023-12-16,First Class,Consumer,United States,Oakland,California,94601,West,Office Supplies,Labels,OFF-LA-10001158,5,2.5,47.5,1900.0
3341,3342,2023-03-03,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10000675,3,3.6,116.4,12804.0
3342,3343,2022-08-01,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Furniture,Tables,FUR-TA-10001307,1,7.2,232.8,46560.0
3343,3344,2023-01-02,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Technology,Phones,TEC-PH-10000011,3,3.0,57.0,2850.0
3344,3345,2022-03-19,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Paper,OFF-PA-10002666,9,4.0,76.0,5320.0
3345,3346,2023-07-31,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Fasteners,OFF-FA-10000735,4,0.3,9.7,97.0
3346,3347,2023-08-06,Second Class,Consumer,United States,Quincy,Massachusetts,2169,East,Office Supplies,Binders,OFF-BI-10000174,5,0.6,29.4,588.0
3347,3348,2022-02-03,Standard Class,Corporate,United States,Yucaipa,California,92399,West,Office Supplies,Art,OFF-AR-10003156,5,1.0,49.0,1960.0
3348,3349,2022-10-06,First Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Binders,OFF-BI-10000474,5,1.0,19.0,380.0
3349,3350,2023-01-31,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10003712,4,0.4,19.6,392.0
3350,3351,2023-02-28,Standard Class,Consumer,United States,New York City,New York,10024,East,Technology,Accessories,TEC-AC-10003280,3,3.6,86.4,6912.0
3351,3352,2022-11-06,Standard Class,Corporate,United States,San Diego,California,92037,West,Furniture,Bookcases,FUR-BO-10002916,3,13.200000000000001,426.8,162184.0
3352,3353,2023-11-11,Standard Class,Corporate,United States,San Diego,California,92037,West,Technology,Phones,TEC-PH-10002726,2,1.6,78.4,5488.0
3353,3354,2023-04-15,Standard Class,Corporate,United States,Bristol,Connecticut,6010,East,Technology,Phones,TEC-PH-10000895,2,14.4,345.6,110592.0
3354,3355,2022-08-21,Standard Class,Corporate,United States,Bristol,Connecticut,6010,East,Furniture,Tables,FUR-TA-10004152,1,2.8000000000000003,67.2,4032.0
3355,3356,2023-07-28,Standard Class,Corporate,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10003694,2,0.6,19.4,388.0
3356,3357,2022-02-14,Standard Class,Corporate,United States,Bristol,Connecticut,6010,East,Office Supplies,Binders,OFF-BI-10002160,1,0.0,0.0,0.0
3357,3358,2022-05-30,Standard Class,Home Office,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,OFF-PA-10001685,9,1.4000000000000001,68.6,4802.0
3358,3359,2023-10-16,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10000773,2,0.0,0.0,0.0
3359,3360,2023-12-02,Standard Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Accessories,TEC-AC-10004510,2,1.5,28.5,855.0
3360,3361,2022-07-03,Second Class,Home Office,United States,New York City,New York,10024,East,Office Supplies,Paper,OFF-PA-10004569,4,0.9,29.1,582.0
3361,3362,2022-04-30,Second Class,Home Office,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10000672,3,2.0,38.0,1520.0
3362,3363,2023-04-13,Standard Class,Home Office,United States,Revere,Massachusetts,2151,East,Office Supplies,Paper,OFF-PA-10004451,3,0.8,19.2,384.0
3363,3364,2023-10-09,Standard Class,Home Office,United States,Revere,Massachusetts,2151,East,Office Supplies,Binders,OFF-BI-10004738,2,0.8,39.2,1568.0
3364,3365,2022-10-18,Second Class,Corporate,United States,Houston,Texas,77036,Central,Furniture,Furnishings,FUR-FU-10001940,3,0.3,9.7,97.0
3365,3366,2023-04-18,First Class,Consumer,United States,Mission Viejo,California,92691,West,Furniture,Bookcases,FUR-BO-10003966,2,11.6,278.4,64031.99999999999
3366,3367,2023-10-09,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10003072,2,0.3,9.7,97.0
3367,3368,2022-03-01,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10002245,3,0.4,9.6,96.0
3368,3369,2023-11-10,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Furniture,Bookcases,FUR-BO-10002598,2,5.6000000000000005,134.4,14784.0
3369,3370,2022-01-03,Standard Class,Consumer,United States,Las Vegas,Nevada,89115,West,Office Supplies,Binders,OFF-BI-10002225,4,2.1,67.9,4074.0000000000005
3370,3371,2023-12-13,Same Day,Consumer,United States,Norman,Oklahoma,73071,Central,Technology,Accessories,TEC-AC-10003832,5,51.6,1238.4,1325088.0
